incident_id,actual_root_cause,predicted_root_cause,top3_root_causes,confidence,top3_hit
RAW-INC-1074,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1024,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0566,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1749,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
SYN-INC-0092,Downstream dependency latency spike,Downstream dependency latency spike,Downstream dependency latency spike | Network or hardware performance degradation | Network or downstream timeout,1.0,1
RAW-INC-2222,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1193,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1448,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1262,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0991,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2753,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0565,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0496,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0074,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0529,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0049,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0582,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1124,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1728,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2229,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1331,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0555,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2814,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2775,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1212,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2055,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
SYN-INC-0117,Downstream dependency latency spike,Downstream dependency latency spike,Downstream dependency latency spike | Network or hardware performance degradation | Network or downstream timeout,1.0,1
RAW-INC-1765,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1076,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0595,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0487,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1676,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1809,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2773,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-2588,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-0980,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
RAW-INC-1053,No strong failure pattern detected,No strong failure pattern detected,Insufficient HDFS block replicas | Network or hardware performance degradation | Network or downstream timeout,1.0,0
