dataset,source_file,line_no,service,severity,raw_log
hdfs,hdfs_v1.zip/HDFS.log,1469,hdfs-datanode,INFO,081109 203538 159 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7486457612086258197 src: /10.251.67.225:56564 dest: /10.251.67.225:50010
hdfs,hdfs_v1.zip/HDFS.log,1470,hdfs-datanode,INFO,081109 203538 160 INFO dfs.DataNode$DataXceiver: Receiving block blk_2583366788302307794 src: /10.251.67.211:56893 dest: /10.251.67.211:50010
hdfs,hdfs_v1.zip/HDFS.log,1471,hdfs-datanode,INFO,081109 203538 160 INFO dfs.DataNode$DataXceiver: Receiving block blk_38171424126089923 src: /10.250.9.207:58183 dest: /10.250.9.207:50010
hdfs,hdfs_v1.zip/HDFS.log,1472,hdfs-datanode,INFO,081109 203538 160 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5493359978973542887 src: /10.251.197.226:50452 dest: /10.251.197.226:50010
hdfs,hdfs_v1.zip/HDFS.log,1473,hdfs-datanode,INFO,081109 203538 161 INFO dfs.DataNode$DataXceiver: 10.251.90.64:50010 Served block blk_-1608999687919862906 to /10.251.197.161
hdfs,hdfs_v1.zip/HDFS.log,1474,hdfs-datanode,INFO,081109 203538 161 INFO dfs.DataNode$DataXceiver: Receiving block blk_5274692881287326658 src: /10.251.195.70:60127 dest: /10.251.195.70:50010
hdfs,hdfs_v1.zip/HDFS.log,1475,hdfs-datanode,INFO,081109 203538 161 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6852866038059123001 src: /10.251.123.195:60095 dest: /10.251.123.195:50010
hdfs,hdfs_v1.zip/HDFS.log,1476,hdfs-datanode,INFO,081109 203538 161 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7532913187987519950 src: /10.251.70.211:48313 dest: /10.251.70.211:50010
hdfs,hdfs_v1.zip/HDFS.log,1477,hdfs-datanode,INFO,081109 203538 162 INFO dfs.DataNode$DataXceiver: 10.251.90.64:50010 Served block blk_-1608999687919862906 to /10.251.199.159
hdfs,hdfs_v1.zip/HDFS.log,1478,hdfs-datanode,INFO,081109 203538 162 INFO dfs.DataNode$DataXceiver: Receiving block blk_-463158400553007438 src: /10.251.202.209:47774 dest: /10.251.202.209:50010
hdfs,hdfs_v1.zip/HDFS.log,1479,hdfs-datanode,INFO,081109 203538 162 INFO dfs.DataNode$DataXceiver: Receiving block blk_5274692881287326658 src: /10.250.7.32:33179 dest: /10.250.7.32:50010
hdfs,hdfs_v1.zip/HDFS.log,1480,hdfs-datanode,INFO,081109 203538 162 INFO dfs.DataNode$DataXceiver: Receiving block blk_-67977319704233769 src: /10.251.127.243:55307 dest: /10.251.127.243:50010
hdfs,hdfs_v1.zip/HDFS.log,1481,hdfs-datanode,INFO,081109 203538 163 INFO dfs.DataNode$DataXceiver: Receiving block blk_-3318642146574997320 src: /10.251.37.240:46248 dest: /10.251.37.240:50010
hdfs,hdfs_v1.zip/HDFS.log,1482,hdfs-datanode,INFO,081109 203538 163 INFO dfs.DataNode$DataXceiver: Receiving block blk_8055148678985254863 src: /10.250.14.224:53936 dest: /10.250.14.224:50010
hdfs,hdfs_v1.zip/HDFS.log,1483,hdfs-datanode,INFO,081109 203538 172 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6054385392244792487 src: /10.251.71.193:45208 dest: /10.251.71.193:50010
hdfs,hdfs_v1.zip/HDFS.log,1484,hdfs-datanode,INFO,081109 203538 184 INFO dfs.DataNode$DataXceiver: Receiving block blk_8055148678985254863 src: /10.251.39.242:59925 dest: /10.251.39.242:50010
hdfs,hdfs_v1.zip/HDFS.log,1485,hdfs-namenode,INFO,081109 203538 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000155_0/part-00155. blk_-2573988170548478524
hdfs,hdfs_v1.zip/HDFS.log,1486,hdfs-namenode,INFO,081109 203538 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000109_0/part-00109. blk_-7232800529359257484
hdfs,hdfs_v1.zip/HDFS.log,1487,hdfs-namenode,INFO,081109 203538 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000177_0/part-00177. blk_-3318642146574997320
hdfs,hdfs_v1.zip/HDFS.log,1488,hdfs-namenode,INFO,081109 203538 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000163_0/part-00163. blk_3294295097158489623
hdfs,hdfs_v1.zip/HDFS.log,1489,hdfs-namenode,INFO,081109 203538 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000169_0/part-00169. blk_1732876454483854279
hdfs,hdfs_v1.zip/HDFS.log,1490,hdfs-namenode,INFO,081109 203538 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000209_0/part-00209. blk_-5358363415355511925
hdfs,hdfs_v1.zip/HDFS.log,1491,hdfs-namenode,INFO,081109 203538 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000345_0/part-00345. blk_-6232712486646639079
hdfs,hdfs_v1.zip/HDFS.log,1492,hdfs-namenode,INFO,081109 203538 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000338_0/part-00338. blk_2646137657036117634
hdfs,hdfs_v1.zip/HDFS.log,1493,hdfs-namenode,INFO,081109 203538 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000351_0/part-00351. blk_2585807940696131461
hdfs,hdfs_v1.zip/HDFS.log,1494,hdfs-namenode,INFO,081109 203538 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000170_0/part-00170. blk_-463158400553007438
hdfs,hdfs_v1.zip/HDFS.log,1495,hdfs-namenode,INFO,081109 203538 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000171_0/part-00171. blk_-7532913187987519950
hdfs,hdfs_v1.zip/HDFS.log,1496,hdfs-namenode,INFO,081109 203538 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000323_0/part-00323. blk_-7486457612086258197
hdfs,hdfs_v1.zip/HDFS.log,1497,hdfs-namenode,INFO,081109 203538 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000343_0/part-00343. blk_5274692881287326658
hdfs,hdfs_v1.zip/HDFS.log,1498,hdfs-namenode,INFO,081109 203538 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000353_0/part-00353. blk_-6054385392244792487
hdfs,hdfs_v1.zip/HDFS.log,1499,hdfs-namenode,INFO,081109 203538 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000365_0/part-00365. blk_-5175722170941249815
hdfs,hdfs_v1.zip/HDFS.log,1500,hdfs-namenode,INFO,081109 203538 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000185_0/part-00185. blk_3953559589275347835
hdfs,hdfs_v1.zip/HDFS.log,1501,hdfs-namenode,INFO,081109 203538 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000330_0/part-00330. blk_38171424126089923
hdfs,hdfs_v1.zip/HDFS.log,1502,hdfs-datanode,INFO,081109 203539 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7545473931084004681 src: /10.251.26.8:39183 dest: /10.251.26.8:50010
hdfs,hdfs_v1.zip/HDFS.log,1503,hdfs-datanode,INFO,081109 203539 150 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6054385392244792487 src: /10.251.126.5:39394 dest: /10.251.126.5:50010
hdfs,hdfs_v1.zip/HDFS.log,1504,hdfs-datanode,INFO,081109 203539 151 INFO dfs.DataNode$DataXceiver: Receiving block blk_-237744713088101845 src: /10.251.70.37:37373 dest: /10.251.70.37:50010
hdfs,hdfs_v1.zip/HDFS.log,1505,hdfs-datanode,INFO,081109 203539 151 INFO dfs.DataNode$DataXceiver: Receiving block blk_541458502420960920 src: /10.251.91.15:33365 dest: /10.251.91.15:50010
hdfs,hdfs_v1.zip/HDFS.log,1506,hdfs-datanode,INFO,081109 203539 151 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7565306891743376805 src: /10.251.38.53:47512 dest: /10.251.38.53:50010
hdfs,hdfs_v1.zip/HDFS.log,1507,hdfs-datanode,INFO,081109 203539 151 INFO dfs.DataNode$DataXceiver: Receiving block blk_8465769948419925967 src: /10.251.26.8:39188 dest: /10.251.26.8:50010
hdfs,hdfs_v1.zip/HDFS.log,1508,hdfs-datanode,INFO,081109 203539 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_1367870633219053668 src: /10.251.90.239:38002 dest: /10.251.90.239:50010
hdfs,hdfs_v1.zip/HDFS.log,1509,hdfs-datanode,INFO,081109 203539 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_1732876454483854279 src: /10.251.125.174:45112 dest: /10.251.125.174:50010
hdfs,hdfs_v1.zip/HDFS.log,1510,hdfs-datanode,INFO,081109 203539 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_-3572954475094555028 src: /10.251.70.37:37375 dest: /10.251.70.37:50010
hdfs,hdfs_v1.zip/HDFS.log,1511,hdfs-datanode,INFO,081109 203539 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6054385392244792487 src: /10.251.71.193:51207 dest: /10.251.71.193:50010
hdfs,hdfs_v1.zip/HDFS.log,1512,hdfs-datanode,INFO,081109 203539 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6511728007995801856 src: /10.251.123.195:55151 dest: /10.251.123.195:50010
hdfs,hdfs_v1.zip/HDFS.log,1513,hdfs-datanode,INFO,081109 203539 153 INFO dfs.DataNode$DataXceiver: Receiving block blk_1367870633219053668 src: /10.250.14.143:42337 dest: /10.250.14.143:50010
hdfs,hdfs_v1.zip/HDFS.log,1514,hdfs-datanode,INFO,081109 203539 153 INFO dfs.DataNode$DataXceiver: Receiving block blk_2455917203220074754 src: /10.250.15.198:39263 dest: /10.250.15.198:50010
hdfs,hdfs_v1.zip/HDFS.log,1515,hdfs-datanode,INFO,081109 203539 153 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5472366049560759167 src: /10.251.106.50:44540 dest: /10.251.106.50:50010
hdfs,hdfs_v1.zip/HDFS.log,1516,hdfs-datanode,INFO,081109 203539 153 INFO dfs.DataNode$DataXceiver: Receiving block blk_5636792039332085446 src: /10.251.74.79:51731 dest: /10.251.74.79:50010
hdfs,hdfs_v1.zip/HDFS.log,1517,hdfs-datanode,INFO,081109 203539 154 INFO dfs.DataNode$DataXceiver: Receiving block blk_1367870633219053668 src: /10.250.14.143:56609 dest: /10.250.14.143:50010
hdfs,hdfs_v1.zip/HDFS.log,1518,hdfs-datanode,INFO,081109 203539 154 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2449017855856764848 src: /10.251.39.64:58711 dest: /10.251.39.64:50010
hdfs,hdfs_v1.zip/HDFS.log,1519,hdfs-datanode,INFO,081109 203539 154 INFO dfs.DataNode$DataXceiver: Receiving block blk_-3572954475094555028 src: /10.251.70.37:54479 dest: /10.251.70.37:50010
hdfs,hdfs_v1.zip/HDFS.log,1520,hdfs-datanode,INFO,081109 203539 154 INFO dfs.DataNode$DataXceiver: Receiving block blk_7573381576932599374 src: /10.251.105.189:37403 dest: /10.251.105.189:50010
hdfs,hdfs_v1.zip/HDFS.log,1521,hdfs-datanode,INFO,081109 203539 154 INFO dfs.DataNode$DataXceiver: Receiving block blk_-906929634502249537 src: /10.251.71.97:55032 dest: /10.251.71.97:50010
hdfs,hdfs_v1.zip/HDFS.log,1522,hdfs-datanode,INFO,081109 203539 154 INFO dfs.DataNode$DataXceiver: Receiving block blk_981612145312864885 src: /10.250.15.198:39264 dest: /10.250.15.198:50010
hdfs,hdfs_v1.zip/HDFS.log,1523,hdfs-datanode,INFO,081109 203539 155 INFO dfs.DataNode$DataXceiver: Receiving block blk_1383479986546835007 src: /10.251.71.97:55033 dest: /10.251.71.97:50010
hdfs,hdfs_v1.zip/HDFS.log,1524,hdfs-datanode,INFO,081109 203539 155 INFO dfs.DataNode$DataXceiver: Receiving block blk_1585681987211758961 src: /10.251.122.79:40002 dest: /10.251.122.79:50010
hdfs,hdfs_v1.zip/HDFS.log,1525,hdfs-datanode,INFO,081109 203539 155 INFO dfs.DataNode$DataXceiver: Receiving block blk_-3253829104116368139 src: /10.251.202.209:37367 dest: /10.251.202.209:50010
hdfs,hdfs_v1.zip/HDFS.log,1526,hdfs-datanode,INFO,081109 203539 155 INFO dfs.DataNode$DataXceiver: Receiving block blk_4623571410782847630 src: /10.251.126.5:40380 dest: /10.251.126.5:50010
hdfs,hdfs_v1.zip/HDFS.log,1527,hdfs-datanode,INFO,081109 203539 155 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4673142718163027981 src: /10.251.215.70:32936 dest: /10.251.215.70:50010
hdfs,hdfs_v1.zip/HDFS.log,1528,hdfs-datanode,INFO,081109 203539 155 INFO dfs.DataNode$DataXceiver: Receiving block blk_5614249702379360530 src: /10.250.7.146:39894 dest: /10.250.7.146:50010
hdfs,hdfs_v1.zip/HDFS.log,1529,hdfs-datanode,INFO,081109 203539 155 INFO dfs.DataNode$DataXceiver: Receiving block blk_5678512043430077200 src: /10.251.90.239:53251 dest: /10.251.90.239:50010
hdfs,hdfs_v1.zip/HDFS.log,1530,hdfs-datanode,INFO,081109 203539 155 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7232800529359257484 src: /10.251.123.33:40256 dest: /10.251.123.33:50010
hdfs,hdfs_v1.zip/HDFS.log,1531,hdfs-datanode,INFO,081109 203539 156 INFO dfs.DataNode$DataXceiver: Receiving block blk_-1052739769153545987 src: /10.251.214.67:58147 dest: /10.251.214.67:50010
hdfs,hdfs_v1.zip/HDFS.log,1532,hdfs-datanode,INFO,081109 203539 156 INFO dfs.DataNode$DataXceiver: Receiving block blk_-237744713088101845 src: /10.251.37.240:55946 dest: /10.251.37.240:50010
hdfs,hdfs_v1.zip/HDFS.log,1533,hdfs-datanode,INFO,081109 203539 156 INFO dfs.DataNode$DataXceiver: Receiving block blk_2619290546489140930 src: /10.251.195.52:37638 dest: /10.251.195.52:50010
hdfs,hdfs_v1.zip/HDFS.log,1534,hdfs-datanode,INFO,081109 203539 156 INFO dfs.DataNode$DataXceiver: Receiving block blk_3093569883558689157 src: /10.251.110.196:48729 dest: /10.251.110.196:50010
hdfs,hdfs_v1.zip/HDFS.log,1535,hdfs-datanode,INFO,081109 203539 156 INFO dfs.DataNode$DataXceiver: Receiving block blk_3294295097158489623 src: /10.250.10.223:37869 dest: /10.250.10.223:50010
hdfs,hdfs_v1.zip/HDFS.log,1536,hdfs-datanode,INFO,081109 203539 156 INFO dfs.DataNode$DataXceiver: Receiving block blk_-3572954475094555028 src: /10.251.203.129:41044 dest: /10.251.203.129:50010
hdfs,hdfs_v1.zip/HDFS.log,1537,hdfs-datanode,INFO,081109 203539 156 INFO dfs.DataNode$DataXceiver: Receiving block blk_4083337788449963064 src: /10.251.123.195:43564 dest: /10.251.123.195:50010
hdfs,hdfs_v1.zip/HDFS.log,1538,hdfs-datanode,INFO,081109 203539 156 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4916781897012753844 src: /10.251.199.245:38076 dest: /10.251.199.245:50010
hdfs,hdfs_v1.zip/HDFS.log,1539,hdfs-datanode,INFO,081109 203539 156 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5175722170941249815 src: /10.251.42.9:37432 dest: /10.251.42.9:50010
hdfs,hdfs_v1.zip/HDFS.log,1540,hdfs-datanode,INFO,081109 203539 156 INFO dfs.DataNode$DataXceiver: Receiving block blk_7251107390153250071 src: /10.251.106.50:44545 dest: /10.251.106.50:50010
hdfs,hdfs_v1.zip/HDFS.log,1541,hdfs-datanode,INFO,081109 203539 156 INFO dfs.DataNode$DataXceiver: Receiving block blk_7916151846227308238 src: /10.251.31.5:34749 dest: /10.251.31.5:50010
hdfs,hdfs_v1.zip/HDFS.log,1542,hdfs-datanode,INFO,081109 203539 156 INFO dfs.DataNode$DataXceiver: Receiving block blk_8573973636575611103 src: /10.250.11.100:55517 dest: /10.250.11.100:50010
hdfs,hdfs_v1.zip/HDFS.log,1543,hdfs-datanode,INFO,081109 203539 156 INFO dfs.DataNode$DataXceiver: Receiving block blk_8725561728667995755 src: /10.250.11.85:34620 dest: /10.250.11.85:50010
hdfs,hdfs_v1.zip/HDFS.log,1544,hdfs-datanode,INFO,081109 203539 156 INFO dfs.DataNode$DataXceiver: Receiving block blk_966870748231287658 src: /10.250.13.240:56050 dest: /10.250.13.240:50010
hdfs,hdfs_v1.zip/HDFS.log,1545,hdfs-datanode,INFO,081109 203539 157 INFO dfs.DataNode$DataXceiver: Receiving block blk_1732876454483854279 src: /10.251.27.63:40373 dest: /10.251.27.63:50010
hdfs,hdfs_v1.zip/HDFS.log,1546,hdfs-datanode,INFO,081109 203539 157 INFO dfs.DataNode$DataXceiver: Receiving block blk_3294295097158489623 src: /10.251.38.53:56932 dest: /10.251.38.53:50010
hdfs,hdfs_v1.zip/HDFS.log,1547,hdfs-datanode,INFO,081109 203539 157 INFO dfs.DataNode$DataXceiver: Receiving block blk_-3318642146574997320 src: /10.251.37.240:45033 dest: /10.251.37.240:50010
hdfs,hdfs_v1.zip/HDFS.log,1548,hdfs-datanode,INFO,081109 203539 157 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4525470997464616220 src: /10.251.107.227:40138 dest: /10.251.107.227:50010
hdfs,hdfs_v1.zip/HDFS.log,1549,hdfs-datanode,INFO,081109 203539 157 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4525470997464616220 src: /10.251.214.67:42516 dest: /10.251.214.67:50010
hdfs,hdfs_v1.zip/HDFS.log,1550,hdfs-datanode,INFO,081109 203539 157 INFO dfs.DataNode$DataXceiver: Receiving block blk_5614249702379360530 src: /10.251.91.84:57262 dest: /10.251.91.84:50010
hdfs,hdfs_v1.zip/HDFS.log,1551,hdfs-datanode,INFO,081109 203539 157 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5671895892153119162 src: /10.251.199.245:38082 dest: /10.251.199.245:50010
hdfs,hdfs_v1.zip/HDFS.log,1552,hdfs-datanode,INFO,081109 203539 157 INFO dfs.DataNode$DataXceiver: Receiving block blk_-669219608853085168 src: /10.250.11.53:34604 dest: /10.250.11.53:50010
hdfs,hdfs_v1.zip/HDFS.log,1553,hdfs-datanode,INFO,081109 203539 158 INFO dfs.DataNode$DataXceiver: Receiving block blk_1640563687655694592 src: /10.251.202.209:37738 dest: /10.251.202.209:50010
hdfs,hdfs_v1.zip/HDFS.log,1554,hdfs-datanode,INFO,081109 203539 158 INFO dfs.DataNode$DataXceiver: Receiving block blk_2044409903741578562 src: /10.251.91.84:59174 dest: /10.251.91.84:50010
hdfs,hdfs_v1.zip/HDFS.log,1555,hdfs-datanode,INFO,081109 203539 158 INFO dfs.DataNode$DataXceiver: Receiving block blk_2327492205667109903 src: /10.251.38.197:45052 dest: /10.251.38.197:50010
hdfs,hdfs_v1.zip/HDFS.log,1556,hdfs-datanode,INFO,081109 203539 158 INFO dfs.DataNode$DataXceiver: Receiving block blk_-3318642146574997320 src: /10.251.193.224:59318 dest: /10.251.193.224:50010
hdfs,hdfs_v1.zip/HDFS.log,1557,hdfs-datanode,INFO,081109 203539 158 INFO dfs.DataNode$DataXceiver: Receiving block blk_4036267293724823480 src: /10.250.15.240:38405 dest: /10.250.15.240:50010
hdfs,hdfs_v1.zip/HDFS.log,1558,hdfs-datanode,INFO,081109 203539 158 INFO dfs.DataNode$DataXceiver: Receiving block blk_-568941302732430172 src: /10.251.38.197:44768 dest: /10.251.38.197:50010
hdfs,hdfs_v1.zip/HDFS.log,1559,hdfs-datanode,INFO,081109 203539 158 INFO dfs.DataNode$DataXceiver: Receiving block blk_6055889596475060317 src: /10.250.10.144:60348 dest: /10.250.10.144:50010
hdfs,hdfs_v1.zip/HDFS.log,1560,hdfs-datanode,INFO,081109 203539 158 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7565306891743376805 src: /10.251.38.53:36521 dest: /10.251.38.53:50010
hdfs,hdfs_v1.zip/HDFS.log,1561,hdfs-datanode,INFO,081109 203539 159 INFO dfs.DataNode$DataXceiver: Receiving block blk_-1052739769153545987 src: /10.251.42.191:46201 dest: /10.251.42.191:50010
hdfs,hdfs_v1.zip/HDFS.log,1562,hdfs-datanode,INFO,081109 203539 159 INFO dfs.DataNode$DataXceiver: Receiving block blk_1585681987211758961 src: /10.251.122.79:38889 dest: /10.251.122.79:50010
hdfs,hdfs_v1.zip/HDFS.log,1563,hdfs-datanode,INFO,081109 203539 159 INFO dfs.DataNode$DataXceiver: Receiving block blk_2619290546489140930 src: /10.251.214.67:58227 dest: /10.251.214.67:50010
hdfs,hdfs_v1.zip/HDFS.log,1564,hdfs-datanode,INFO,081109 203539 159 INFO dfs.DataNode$DataXceiver: Receiving block blk_3773669678166680940 src: /10.251.91.159:56625 dest: /10.251.91.159:50010
hdfs,hdfs_v1.zip/HDFS.log,1565,hdfs-datanode,INFO,081109 203539 159 INFO dfs.DataNode$DataXceiver: Receiving block blk_3953559589275347835 src: /10.250.10.144:34663 dest: /10.250.10.144:50010
hdfs,hdfs_v1.zip/HDFS.log,1566,hdfs-datanode,INFO,081109 203539 160 INFO dfs.DataNode$DataXceiver: Receiving block blk_1585681987211758961 src: /10.250.15.101:53705 dest: /10.250.15.101:50010
hdfs,hdfs_v1.zip/HDFS.log,1567,hdfs-datanode,INFO,081109 203539 160 INFO dfs.DataNode$DataXceiver: Receiving block blk_197214010584922120 src: /10.251.35.1:50155 dest: /10.251.35.1:50010
hdfs,hdfs_v1.zip/HDFS.log,1568,hdfs-datanode,INFO,081109 203539 160 INFO dfs.DataNode$DataXceiver: Receiving block blk_3878871310819862093 src: /10.251.91.159:39725 dest: /10.251.91.159:50010
hdfs,hdfs_v1.zip/HDFS.log,1569,hdfs-datanode,INFO,081109 203539 160 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4673142718163027981 src: /10.251.66.192:35432 dest: /10.251.66.192:50010
hdfs,hdfs_v1.zip/HDFS.log,1570,hdfs-datanode,INFO,081109 203539 160 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5472366049560759167 src: /10.251.106.50:37247 dest: /10.251.106.50:50010
hdfs,hdfs_v1.zip/HDFS.log,1571,hdfs-datanode,INFO,081109 203539 161 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7232800529359257484 src: /10.251.43.115:53885 dest: /10.251.43.115:50010
hdfs,hdfs_v1.zip/HDFS.log,1572,hdfs-datanode,INFO,081109 203539 162 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6511728007995801856 src: /10.251.106.50:39370 dest: /10.251.106.50:50010
hdfs,hdfs_v1.zip/HDFS.log,1573,hdfs-datanode,INFO,081109 203539 163 INFO dfs.DataNode$DataXceiver: Receiving block blk_3878871310819862093 src: /10.251.91.159:57620 dest: /10.251.91.159:50010
hdfs,hdfs_v1.zip/HDFS.log,1574,hdfs-datanode,INFO,081109 203539 163 INFO dfs.DataNode$DataXceiver: Receiving block blk_6986538622634403948 src: /10.250.10.100:38285 dest: /10.250.10.100:50010
hdfs,hdfs_v1.zip/HDFS.log,1575,hdfs-datanode,INFO,081109 203539 164 INFO dfs.DataNode$DataXceiver: Receiving block blk_-237744713088101845 src: /10.251.70.37:41530 dest: /10.251.70.37:50010
