incident_id,dataset,service,severity,alert,logs,metrics,root_cause,resolution,mttr_minutes_baseline,source
RAW-INC-0734,bgl,bgl-kernel,P1,Operational event,- 1117838713 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.13.246105 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",82,public_raw_logs
RAW-INC-0735,bgl,bgl-kernel,P1,Operational event,- 1117838713 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.13.398690 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",55,public_raw_logs
RAW-INC-0736,bgl,bgl-kernel,P1,Operational event,- 1117838713 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.13.549313 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",66,public_raw_logs
RAW-INC-0737,bgl,bgl-kernel,P1,Operational event,- 1117838713 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.13.686974 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",89,public_raw_logs
RAW-INC-0738,bgl,bgl-kernel,P1,Operational event,- 1117838713 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.13.843659 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",62,public_raw_logs
RAW-INC-0739,bgl,bgl-kernel,P1,Operational event,- 1117838713 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.13.994774 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",87,public_raw_logs
RAW-INC-0740,bgl,bgl-kernel,P1,Operational event,- 1117838714 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.14.140709 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",84,public_raw_logs
RAW-INC-0741,bgl,bgl-kernel,P1,Operational event,- 1117838714 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.14.289608 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",83,public_raw_logs
RAW-INC-0742,bgl,bgl-kernel,P1,Operational event,- 1117838714 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.14.437069 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",55,public_raw_logs
RAW-INC-0743,bgl,bgl-kernel,P1,Operational event,- 1117838714 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.14.582450 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",53,public_raw_logs
RAW-INC-0744,bgl,bgl-kernel,P1,Operational event,- 1117838714 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.14.722389 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",77,public_raw_logs
RAW-INC-0745,bgl,bgl-kernel,P1,Operational event,- 1117838714 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.14.893595 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",58,public_raw_logs
RAW-INC-0746,bgl,bgl-kernel,P1,Operational event,- 1117838715 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.15.044098 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",55,public_raw_logs
RAW-INC-0747,bgl,bgl-kernel,P1,Operational event,- 1117838715 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.15.189018 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",89,public_raw_logs
RAW-INC-0748,bgl,bgl-kernel,P1,Operational event,- 1117838715 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.15.375090 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",74,public_raw_logs
RAW-INC-0749,bgl,bgl-kernel,P1,Operational event,- 1117838715 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.15.536990 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",49,public_raw_logs
RAW-INC-0750,bgl,bgl-kernel,P1,Operational event,- 1117838715 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.15.682943 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",84,public_raw_logs
RAW-INC-0751,bgl,bgl-kernel,P1,Operational event,- 1117838715 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.15.822935 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",74,public_raw_logs
RAW-INC-0752,bgl,bgl-kernel,P1,Operational event,- 1117838715 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.15.968290 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",52,public_raw_logs
RAW-INC-0753,bgl,bgl-kernel,P1,Operational event,- 1117838716 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.16.137467 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",61,public_raw_logs
RAW-INC-0754,bgl,bgl-kernel,P1,Operational event,- 1117838716 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.16.274502 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",48,public_raw_logs
RAW-INC-0755,bgl,bgl-kernel,P1,Operational event,- 1117838716 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.16.456911 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",84,public_raw_logs
RAW-INC-0756,bgl,bgl-kernel,P1,Operational event,- 1117838716 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.16.602748 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",65,public_raw_logs
RAW-INC-0757,bgl,bgl-kernel,P1,Operational event,- 1117838716 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.16.740674 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",61,public_raw_logs
RAW-INC-0758,bgl,bgl-kernel,P1,Operational event,- 1117838716 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.16.893200 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",62,public_raw_logs
RAW-INC-0759,bgl,bgl-kernel,P1,Operational event,- 1117838717 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.17.044764 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",71,public_raw_logs
RAW-INC-0760,bgl,bgl-kernel,P1,Operational event,- 1117838717 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.17.186928 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",66,public_raw_logs
RAW-INC-0761,bgl,bgl-kernel,P1,Operational event,- 1117838717 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.17.320038 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",84,public_raw_logs
RAW-INC-0762,bgl,bgl-kernel,P1,Operational event,- 1117838717 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.17.484215 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",53,public_raw_logs
RAW-INC-0763,bgl,bgl-kernel,P1,Operational event,- 1117838717 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.17.665052 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",71,public_raw_logs
RAW-INC-0764,bgl,bgl-kernel,P1,Operational event,- 1117838717 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.17.798920 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",74,public_raw_logs
RAW-INC-0765,bgl,bgl-kernel,P1,Operational event,- 1117838717 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.17.970859 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",81,public_raw_logs
RAW-INC-0766,bgl,bgl-kernel,P1,Operational event,- 1117838718 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.18.120229 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",51,public_raw_logs
RAW-INC-0767,bgl,bgl-kernel,P1,Operational event,- 1117838718 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.18.268134 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",79,public_raw_logs
RAW-INC-0768,bgl,bgl-kernel,P1,Operational event,- 1117838718 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.18.427622 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",59,public_raw_logs
RAW-INC-0769,bgl,bgl-kernel,P1,Operational event,- 1117838718 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.18.582238 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",76,public_raw_logs
RAW-INC-0770,bgl,bgl-kernel,P1,Operational event,- 1117838718 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.18.725356 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",67,public_raw_logs
RAW-INC-0771,bgl,bgl-kernel,P1,Operational event,- 1117838718 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.18.870170 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",69,public_raw_logs
RAW-INC-0772,bgl,bgl-kernel,P1,Operational event,- 1117838719 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.19.016399 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",79,public_raw_logs
RAW-INC-0773,bgl,bgl-kernel,P1,Operational event,- 1117838719 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.19.171613 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",71,public_raw_logs
RAW-INC-0774,bgl,bgl-kernel,P1,Operational event,- 1117838719 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.19.310309 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",52,public_raw_logs
RAW-INC-0775,bgl,bgl-kernel,P1,Operational event,- 1117838719 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.19.504740 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",82,public_raw_logs
RAW-INC-0776,bgl,bgl-kernel,P1,Operational event,- 1117838719 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.19.652368 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",58,public_raw_logs
RAW-INC-0777,bgl,bgl-kernel,P1,Operational event,- 1117838719 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.19.804732 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",87,public_raw_logs
RAW-INC-0778,bgl,bgl-kernel,P1,Operational event,- 1117838719 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.19.974589 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",76,public_raw_logs
RAW-INC-0779,bgl,bgl-kernel,P1,Operational event,- 1117838720 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.20.109354 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"replication_factor=1,target=3",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",83,public_raw_logs
RAW-INC-0780,bgl,bgl-kernel,P1,Operational event,- 1117838720 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.20.253931 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",83,public_raw_logs
RAW-INC-0781,bgl,bgl-kernel,P1,Operational event,- 1117838720 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.20.393112 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,node_health=degraded,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",86,public_raw_logs
RAW-INC-0782,bgl,bgl-kernel,P1,Operational event,- 1117838720 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.20.541586 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",87,public_raw_logs
RAW-INC-0783,bgl,bgl-kernel,P1,Operational event,- 1117838720 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.20.690378 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,latency_p95=2200ms,No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",71,public_raw_logs
RAW-INC-0784,bgl,bgl-kernel,P1,Operational event,- 1117838720 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.45.20.824090 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,"cpu=85%, memory=70%",No strong failure pattern detected,"Monitor logs, correlate with related alerts, and escalate if repeated.",74,public_raw_logs
